block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
6953,1716980759,2024-05-29T11:05:59+00:00,1,932903,240250000,0.00388305098855359
6975,1716981227,2024-05-29T11:13:47+00:00,1,6842374,240250000,0.028480224765868888
6997,1716981743,2024-05-29T11:22:23+00:00,1,722151,240250000,0.0030058314255983353
7019,1716982187,2024-05-29T11:29:47+00:00,1,4733632,240250000,0.019702942767950052
7041,1716982655,2024-05-29T11:37:35+00:00,1,3855535,240250000,0.016048012486992717
7063,1716983111,2024-05-29T11:45:11+00:00,1,3874827,240250000,0.0161283121748179
7085,1716983579,2024-05-29T11:52:59+00:00,1,4842673,240250000,0.02015680749219563
7107,1716984035,2024-05-29T12:00:35+00:00,1,4318688,240250000,0.017975808532778356
7129,1716984659,2024-05-29T12:10:59+00:00,1,558145,240250000,0.00232318418314256
7151,1716985055,2024-05-29T12:17:35+00:00,1,5782046,240250000,0.024066788761706554
7173,1716985535,2024-05-29T12:25:35+00:00,1,3736478,240250000,0.015552457856399584
7195,1716986063,2024-05-29T12:34:23+00:00,1,4619779,240250000,0.01922904890738814
7217,1716986567,2024-05-29T12:42:47+00:00,1,6991961,240250000,0.02910285535900104
7239,1716987227,2024-05-29T12:53:47+00:00,1,1028330,240250000,0.004280249739854318
7261,1716987815,2024-05-29T13:03:35+00:00,1,6230721,240250000,0.02593432258064516
7283,1716988319,2024-05-29T13:11:59+00:00,1,5603850,240250000,0.023325078043704473
7305,1716989147,2024-05-29T13:25:47+00:00,1,5672897,240250000,0.023612474505723204
7327,1716990155,2024-05-29T13:42:35+00:00,1,3255890,240250000,0.013552091571279916
7349,1716990767,2024-05-29T13:52:47+00:00,1,7590916,240250000,0.031595904266389176
7371,1716991283,2024-05-29T14:01:23+00:00,1,4119547,240250000,0.01714691779396462
7393,1716991847,2024-05-29T14:10:47+00:00,1,8257138,240250000,0.0343689406867846
7415,1716992327,2024-05-29T14:18:47+00:00,1,1542159,240250000,0.006418976066597294
7437,1716993167,2024-05-29T14:32:47+00:00,1,7399089,240250000,0.030797456815816856
7459,1716993791,2024-05-29T14:43:11+00:00,1,7801043,240250000,0.032470522372528614
7481,1716994331,2024-05-29T14:52:11+00:00,1,1091976,240250000,0.004545165452653486
7503,1716994943,2024-05-29T15:02:23+00:00,1,5760685,240250000,0.023977877211238292
7525,1716995519,2024-05-29T15:11:59+00:00,1,1996849,240250000,0.008311546305931321
7547,1716996059,2024-05-29T15:20:59+00:00,1,5049187,240250000,0.021016387096774194
7569,1716996695,2024-05-29T15:31:35+00:00,1,5274475,240250000,0.02195411030176899
7591,1716997319,2024-05-29T15:41:59+00:00,1,4055060,240250000,0.01687850156087409
7613,1716997919,2024-05-29T15:51:59+00:00,1,4754485,240250000,0.01978973985431842
7635,1716998399,2024-05-29T15:59:59+00:00,1,9050473,240250000,0.03767106347554631
7657,1716998951,2024-05-29T16:09:11+00:00,1,4614121,240250000,0.01920549843912591
7679,1716999431,2024-05-29T16:17:11+00:00,1,8248057,240250000,0.03433114255983351
7701,1716999959,2024-05-29T16:25:59+00:00,1,4534387,240250000,0.018873619146722163
7723,1717000655,2024-05-29T16:37:35+00:00,1,9286869,240250000,0.03865502185223725
7745,1717001351,2024-05-29T16:49:11+00:00,1,4129667,240250000,0.017189040582726328
7767,1717001951,2024-05-29T16:59:11+00:00,1,8003411,240250000,0.03331284495317378
7789,1717002443,2024-05-29T17:07:23+00:00,1,4540939,240250000,0.018900890738813736
7811,1717003007,2024-05-29T17:16:47+00:00,1,5598917,240250000,0.023304545265348597
7833,1717003643,2024-05-29T17:27:23+00:00,1,1613734,240250000,0.006716894901144641
7855,1717004207,2024-05-29T17:36:47+00:00,1,4306910,240250000,0.01792678459937565
7877,1717004819,2024-05-29T17:46:59+00:00,1,8110357,240250000,0.033757989594172734
7899,1717005323,2024-05-29T17:55:23+00:00,1,4471789,240250000,0.018613065556711758
7921,1717005863,2024-05-29T18:04:23+00:00,1,5086885,240250000,0.021173298647242454
7943,1717006379,2024-05-29T18:12:59+00:00,1,5116749,240250000,0.021297602497398545
7965,1717006859,2024-05-29T18:20:59+00:00,1,3861122,240250000,0.016071267429760665
7987,1717007339,2024-05-29T18:28:59+00:00,1,4089333,240250000,0.017021157127991675
8009,1717007783,2024-05-29T18:36:23+00:00,1,5207680,240250000,0.02167608740894901
8031,1717008371,2024-05-29T18:46:11+00:00,1,3470171,240250000,0.014444
8053,1717008995,2024-05-29T18:56:35+00:00,1,4774152,240250000,0.01987160041623309
8075,1717009499,2024-05-29T19:04:59+00:00,1,1220389,240250000,0.00507966285119667
8097,1717009955,2024-05-29T19:12:35+00:00,1,4802372,240250000,0.019989061394380853
8119,1717010423,2024-05-29T19:20:23+00:00,1,4405132,240250000,0.01833561706555671
8141,1717010867,2024-05-29T19:27:47+00:00,1,5366459,240250000,0.022336978147762747
8163,1717011335,2024-05-29T19:35:35+00:00,1,3937824,240250000,0.01639052653485952
8185,1717011815,2024-05-29T19:43:35+00:00,1,3986314,240250000,0.016592357960457858
8207,1717012319,2024-05-29T19:51:59+00:00,1,5628450,240250000,0.023427471383975027
8229,1717012955,2024-05-29T20:02:35+00:00,1,4210029,240250000,0.017523533818938605
8251,1717013519,2024-05-29T20:11:59+00:00,1,3756052,240250000,0.015633931321540062
8273,1717013927,2024-05-29T20:18:47+00:00,1,6931812,240250000,0.02885249531737773
8295,1717014551,2024-05-29T20:29:11+00:00,1,4432503,240250000,0.018449544224765867
8317,1717014947,2024-05-29T20:35:47+00:00,1,704777,240250000,0.002933515088449532
8339,1717015403,2024-05-29T20:43:23+00:00,1,757019,240250000,0.0031509635796045784
8361,1717015871,2024-05-29T20:51:11+00:00,1,6163830,240250000,0.02565590010405827
8383,1717016375,2024-05-29T20:59:35+00:00,1,3709161,240250000,0.015438755463059313
8405,1717016843,2024-05-29T21:07:23+00:00,1,4320393,240250000,0.017982905306971903
8427,1717017431,2024-05-29T21:17:11+00:00,1,3968245,240250000,0.016517148803329863
8449,1717018031,2024-05-29T21:27:11+00:00,1,5261521,240250000,0.021900191467221643
8471,1717018595,2024-05-29T21:36:35+00:00,1,3704287,240250000,0.015418468262226847
8493,1717019327,2024-05-29T21:48:47+00:00,1,4324383,240250000,0.017999513007284078
8515,1717019783,2024-05-29T21:56:23+00:00,1,4575916,240250000,0.01904647658688866
8537,1717020179,2024-05-29T22:02:59+00:00,1,3953632,240250000,0.016456324661810615
8559,1717020779,2024-05-29T22:12:59+00:00,1,4761264,240250000,0.019817956295525494
8581,1717021211,2024-05-29T22:20:11+00:00,1,5229601,240250000,0.021767329864724246
8603,1717021655,2024-05-29T22:27:35+00:00,1,4020650,240250000,0.016735275754422477
8625,1717022147,2024-05-29T22:35:47+00:00,1,3873548,240250000,0.016122988553590012
8647,1717022639,2024-05-29T22:43:59+00:00,1,3860135,240250000,0.016067159209157127
8669,1717023071,2024-05-29T22:51:11+00:00,1,4577728,240250000,0.019054018730489074
8691,1717023551,2024-05-29T22:59:11+00:00,1,4407834,240250000,0.01834686368366285
8713,1717024019,2024-05-29T23:06:59+00:00,1,4065358,240250000,0.01692136524453694
8735,1717024475,2024-05-29T23:14:35+00:00,1,3853220,240250000,0.01603837669094693
8757,1717024931,2024-05-29T23:22:11+00:00,1,260092,240250000,0.001082588969823101
8779,1717025435,2024-05-29T23:30:35+00:00,1,3705715,240250000,0.015424412070759626
8801,1717025831,2024-05-29T23:37:11+00:00,1,10109573,240250000,0.04207938813735692
8823,1717026371,2024-05-29T23:46:11+00:00,1,4540042,240250000,0.018897157127991674
8845,1717026851,2024-05-29T23:54:11+00:00,1,3597129,240250000,0.014972441207075962
8867,1717027295,2024-05-30T00:01:35+00:00,1,4778428,240250000,0.019889398543184184
8889,1717027847,2024-05-30T00:10:47+00:00,1,4010654,240250000,0.01669366909469303
8911,1717028375,2024-05-30T00:19:35+00:00,1,4055676,240250000,0.016881065556711757
8933,1717028903,2024-05-30T00:28:23+00:00,1,4020261,240250000,0.016733656607700313
8955,1717029455,2024-05-30T00:37:35+00:00,1,3796030,240250000,0.015800332986472425
8977,1717029971,2024-05-30T00:46:11+00:00,1,4163405,240250000,0.017329469302809573
8999,1717030499,2024-05-30T00:54:59+00:00,1,3949554,240250000,0.01643935067637877
9021,1717031015,2024-05-30T01:03:35+00:00,1,3902537,240250000,0.016243650364203954
9043,1717031519,2024-05-30T01:11:59+00:00,1,4748977,240250000,0.019766813735691988
9065,1717032095,2024-05-30T01:21:35+00:00,1,4898936,240250000,0.020390992715920916
9087,1717032563,2024-05-30T01:29:23+00:00,1,4877555,240250000,0.02030199791883455
9109,1717033271,2024-05-30T01:41:11+00:00,1,4661084,240250000,0.019400973985431842
9131,1717033811,2024-05-30T01:50:11+00:00,1,3926348,240250000,0.016342759625390217
9153,1717034399,2024-05-30T01:59:59+00:00,1,5760225,240250000,0.02397596253902185
9175,1717034879,2024-05-30T02:07:59+00:00,1,3790779,240250000,0.01577847658688866
9197,1717035287,2024-05-30T02:14:47+00:00,1,4573163,240250000,0.01903501768990635
9219,1717035827,2024-05-30T02:23:47+00:00,1,3954924,240250000,0.016461702393340272
9241,1717036271,2024-05-30T02:31:11+00:00,1,4068106,240250000,0.016932803329864726
9263,1717036679,2024-05-30T02:37:59+00:00,1,5902459,240250000,0.024567987513007285
9285,1717037147,2024-05-30T02:45:47+00:00,1,4970532,240250000,0.020688998959417275
9307,1717037567,2024-05-30T02:52:47+00:00,1,4314082,240250000,0.01795663683662851
9329,1717038095,2024-05-30T03:01:35+00:00,1,4155343,240250000,0.01729591259105099
9351,1717038491,2024-05-30T03:08:11+00:00,1,4516200,240250000,0.018797918834547348
9373,1717038887,2024-05-30T03:14:47+00:00,1,4026354,240250000,0.01675901768990635
9395,1717039367,2024-05-30T03:22:47+00:00,1,4417821,240250000,0.018388432882414152
9417,1717039787,2024-05-30T03:29:47+00:00,1,6087349,240250000,0.02533756087408949
9439,1717040243,2024-05-30T03:37:23+00:00,1,3822428,240250000,0.015910210197710717
9461,1717040687,2024-05-30T03:44:47+00:00,1,3906833,240250000,0.016261531737773154
9483,1717041131,2024-05-30T03:52:11+00:00,1,3711633,240250000,0.015449044745057232
9505,1717041611,2024-05-30T04:00:11+00:00,1,3753824,240250000,0.015624657648283038
9527,1717042031,2024-05-30T04:07:11+00:00,1,4619275,240250000,0.01922695109261186
9549,1717042511,2024-05-30T04:15:11+00:00,1,4355541,240250000,0.018129202913631633
9571,1717042931,2024-05-30T04:22:11+00:00,1,4994912,240250000,0.020790476586888658
9593,1717043387,2024-05-30T04:29:47+00:00,1,4390703,240250000,0.018275558792924036
9615,1717043915,2024-05-30T04:38:35+00:00,1,6903110,240250000,0.02873302809573361
9637,1717044347,2024-05-30T04:45:47+00:00,1,4102617,240250000,0.017076449531737772
9659,1717044827,2024-05-30T04:53:47+00:00,1,4128223,240250000,0.017183030176899063
9681,1717045343,2024-05-30T05:02:23+00:00,1,7253741,240250000,0.0301924703433923
9703,1717045823,2024-05-30T05:10:23+00:00,1,4864957,240250000,0.02024956087408949
9725,1717046279,2024-05-30T05:17:59+00:00,1,3724241,240250000,0.015501523413111342
9747,1717046735,2024-05-30T05:25:35+00:00,1,4916548,240250000,0.02046429968782518
9769,1717047143,2024-05-30T05:32:23+00:00,1,955341,240250000,0.003976445369406868
9791,1717047623,2024-05-30T05:40:23+00:00,1,3926973,240250000,0.016345361082206036
9813,1717048127,2024-05-30T05:48:47+00:00,1,3926605,240250000,0.016343829344432882
9835,1717048583,2024-05-30T05:56:23+00:00,1,4247033,240250000,0.017677556711758583
9857,1717049063,2024-05-30T06:04:23+00:00,1,3703591,240250000,0.015415571279916754
9879,1717049555,2024-05-30T06:12:35+00:00,1,4278943,240250000,0.01781037669094693
9901,1717050011,2024-05-30T06:20:11+00:00,1,3661137,240250000,0.01523886368366285
9923,1717050563,2024-05-30T06:29:23+00:00,1,674353,240250000,0.0028068803329864725
9945,1717051283,2024-05-30T06:41:23+00:00,1,4198691,240250000,0.017476341311134236
9967,1717051907,2024-05-30T06:51:47+00:00,1,5271500,240250000,0.021941727367325702
9989,1717052351,2024-05-30T06:59:11+00:00,1,5720107,240250000,0.023808978147762748
10011,1717052831,2024-05-30T07:07:11+00:00,1,4055409,240250000,0.016879954214360043
10033,1717053299,2024-05-30T07:14:59+00:00,1,4763667,240250000,0.019827958376690945
10055,1717053851,2024-05-30T07:24:11+00:00,1,4687052,240250000,0.019509061394380852
10077,1717054499,2024-05-30T07:34:59+00:00,1,6475992,240250000,0.026955221644120706
10099,1717055171,2024-05-30T07:46:11+00:00,1,5676476,240250000,0.0236273714880333
10121,1717055819,2024-05-30T07:56:59+00:00,1,9416539,240250000,0.03919475130072841
10143,1717056323,2024-05-30T08:05:23+00:00,1,4041911,240250000,0.01682377107180021
10165,1717056887,2024-05-30T08:14:47+00:00,1,5176890,240250000,0.02154792924037461
10187,1717057343,2024-05-30T08:22:23+00:00,1,4447182,240250000,0.01851064308012487
10209,1717057811,2024-05-30T08:30:11+00:00,1,550115,240250000,0.002289760665972945
10231,1717058255,2024-05-30T08:37:35+00:00,1,3884974,240250000,0.016170547346514047
10253,1717058711,2024-05-30T08:45:11+00:00,1,4279656,240250000,0.017813344432882416
10275,1717059179,2024-05-30T08:52:59+00:00,1,5068306,240250000,0.021095966701352758
10297,1717059671,2024-05-30T09:01:11+00:00,1,4601989,240250000,0.019155001040582726
10319,1717060139,2024-05-30T09:08:59+00:00,1,4282911,240250000,0.01782689281997919
10341,1717060559,2024-05-30T09:15:59+00:00,1,6322898,240250000,0.026317993756503642
10363,1717061015,2024-05-30T09:23:35+00:00,1,3743369,240250000,0.015581140478668053
10385,1717061423,2024-05-30T09:30:23+00:00,1,6414693,240250000,0.026700074921956297
10407,1717061927,2024-05-30T09:38:47+00:00,1,4216425,240250000,0.01755015608740895
10429,1717062479,2024-05-30T09:47:59+00:00,1,3893984,240250000,0.016208049947970864
10451,1717062863,2024-05-30T09:54:23+00:00,1,8837938,240250000,0.03678642247658689
10473,1717063391,2024-05-30T10:03:11+00:00,1,4117483,240250000,0.017138326742976065
10495,1717063931,2024-05-30T10:12:11+00:00,1,5921312,240250000,0.024646459937565035
10517,1717064375,2024-05-30T10:19:35+00:00,1,3755128,240250000,0.01563008532778356
10539,1717064891,2024-05-30T10:28:11+00:00,1,4950176,240250000,0.020604270551508846
10561,1717065335,2024-05-30T10:35:35+00:00,1,5602771,240250000,0.023320586888657648
10583,1717065779,2024-05-30T10:42:59+00:00,1,4400647,240250000,0.01831694901144641
10605,1717066175,2024-05-30T10:49:35+00:00,1,6648508,240250000,0.027673290322580646
10627,1717066607,2024-05-30T10:56:47+00:00,1,5884521,240250000,0.024493323621227886
10649,1717067051,2024-05-30T11:04:11+00:00,1,8828955,240250000,0.036749032258064515
10671,1717067507,2024-05-30T11:11:47+00:00,1,4645308,240250000,0.01933530905306972
10693,1717067951,2024-05-30T11:19:11+00:00,1,375799,240250000,0.0015641997918834547
10715,1717068431,2024-05-30T11:27:11+00:00,1,3946568,240250000,0.016426921956295526
10737,1717068863,2024-05-30T11:34:23+00:00,1,4387124,240250000,0.018260661810613945
10759,1717069319,2024-05-30T11:41:59+00:00,1,7241522,240250000,0.030141610822060353
10781,1717069751,2024-05-30T11:49:11+00:00,1,3825516,240250000,0.015923063475546305
10803,1717070159,2024-05-30T11:55:59+00:00,1,9802985,240250000,0.04080326742976067
10825,1717070579,2024-05-30T12:02:59+00:00,1,5725330,240250000,0.023830718002081166
10847,1717071011,2024-05-30T12:10:11+00:00,1,9706103,240250000,0.040400012486992716
10869,1717071431,2024-05-30T12:17:11+00:00,1,8107327,240250000,0.033745377731529656
10891,1717071863,2024-05-30T12:24:23+00:00,1,10171968,240250000,0.04233909677419355
10913,1717072571,2024-05-30T12:36:11+00:00,1,11331414,240250000,0.0471650946930281
10935,1717073135,2024-05-30T12:45:35+00:00,1,9079720,240250000,0.03779279916753382
10957,1717073639,2024-05-30T12:53:59+00:00,1,4015318,240250000,0.01671308220603538
10979,1717074131,2024-05-30T13:02:11+00:00,1,4065915,240250000,0.016923683662851196
11001,1717074599,2024-05-30T13:09:59+00:00,1,4549104,240250000,0.018934876170655566
11023,1717075067,2024-05-30T13:17:47+00:00,1,984059,240250000,0.004095979188345473
11045,1717075487,2024-05-30T13:24:47+00:00,1,428506,240250000,0.0017835837669094693
11067,1717075979,2024-05-30T13:32:59+00:00,1,7079415,240250000,0.029466867845993755
11089,1717076459,2024-05-30T13:40:59+00:00,1,4185626,240250000,0.0174219604578564
11111,1717076987,2024-05-30T13:49:47+00:00,1,4279454,240250000,0.017812503642039543
11133,1717077443,2024-05-30T13:57:23+00:00,1,4425538,240250000,0.018420553590010404
11155,1717078043,2024-05-30T14:07:23+00:00,1,456304,240250000,0.0018992882414151926
11177,1717078451,2024-05-30T14:14:11+00:00,1,917241,240250000,0.003817860561914672
11199,1717079039,2024-05-30T14:23:59+00:00,1,3939311,240250000,0.016396715920915714
11221,1717079495,2024-05-30T14:31:35+00:00,1,4146140,240250000,0.01725760665972945
11243,1717080083,2024-05-30T14:41:23+00:00,1,7157934,240250000,0.029793689906347554
11265,1717080647,2024-05-30T14:50:47+00:00,1,6981866,240250000,0.029060836628511968
11287,1717081187,2024-05-30T14:59:47+00:00,1,3821548,240250000,0.015906547346514047
11309,1717081859,2024-05-30T15:10:59+00:00,1,7090268,240250000,0.029512041623309053
11331,1717082351,2024-05-30T15:19:11+00:00,1,8154959,240250000,0.03394363787721124
11353,1717082831,2024-05-30T15:27:11+00:00,1,6293968,240250000,0.02619757752341311
11375,1717083431,2024-05-30T15:37:11+00:00,1,5050846,240250000,0.021023292403746098
11397,1717083923,2024-05-30T15:45:23+00:00,1,30023576,240250000,0.12496805827263267
11419,1717084427,2024-05-30T15:53:47+00:00,1,19642533,240250000,0.08175872216441207
11441,1717084943,2024-05-30T16:02:23+00:00,1,19604876,240250000,0.08160198126951093
11463,1717085459,2024-05-30T16:10:59+00:00,1,19940663,240250000,0.08299963787721124
11485,1717085939,2024-05-30T16:18:59+00:00,1,19826441,240250000,0.08252420811654526
11507,1717086371,2024-05-30T16:26:11+00:00,1,19715050,240250000,0.08206056191467222
11529,1717086803,2024-05-30T16:33:23+00:00,1,19679948,240250000,0.08191445577523414
11551,1717087211,2024-05-30T16:40:11+00:00,1,22575254,240250000,0.09396567741935484
11573,1717087739,2024-05-30T16:48:59+00:00,1,25267078,240250000,0.10516993964620187
11595,1717088411,2024-05-30T17:00:11+00:00,1,19709979,240250000,0.0820394547346514
11617,1717088939,2024-05-30T17:08:59+00:00,1,24447818,240250000,0.10175990842872008
11639,1717089491,2024-05-30T17:18:11+00:00,1,24775668,240250000,0.10312452861602497
11661,1717090103,2024-05-30T17:28:23+00:00,1,26066105,240250000,0.10849575442247658
11683,1717090751,2024-05-30T17:39:11+00:00,1,19457268,240250000,0.08098758792924038
11705,1717091267,2024-05-30T17:47:47+00:00,1,19459378,240250000,0.08099637044745057
11727,1717091747,2024-05-30T17:55:47+00:00,1,19333927,240250000,0.0804742018730489
11749,1717092179,2024-05-30T18:02:59+00:00,1,19688407,240250000,0.08194966493236212
11771,1717092683,2024-05-30T18:11:23+00:00,1,19456127,240250000,0.08098283870967742
11793,1717093115,2024-05-30T18:18:35+00:00,1,20025876,240250000,0.08335432258064517
