block_number,timestamp_utc,gas_used,gas_limit,gas_used_ratio
24400080,2026-02-06T20:10:35+00:00,48143174,59941408,0.8031705561537693
24400081,2026-02-06T20:10:47+00:00,35368735,59999943,0.5894794766721695
24400082,2026-02-06T20:10:59+00:00,34244236,60000000,0.5707372666666667
24400083,2026-02-06T20:11:11+00:00,16451824,60000000,0.27419706666666666
24400084,2026-02-06T20:11:23+00:00,38651519,60000000,0.6441919833333334
24400085,2026-02-06T20:11:35+00:00,32793763,60000000,0.5465627166666667
24400086,2026-02-06T20:11:47+00:00,55449092,60000000,0.9241515333333333
24400087,2026-02-06T20:11:59+00:00,27858348,60000000,0.4643058
24400088,2026-02-06T20:12:11+00:00,35835815,60000000,0.5972635833333333
24400089,2026-02-06T20:12:23+00:00,14437475,60000000,0.24062458333333334
24400090,2026-02-06T20:12:35+00:00,38336587,59941408,0.6395676758210285
24400091,2026-02-06T20:12:47+00:00,30521069,59999943,0.5086849665840516
24400092,2026-02-06T20:12:59+00:00,36217089,60000000,0.60361815
24400093,2026-02-06T20:13:11+00:00,30953487,60000000,0.51589145
24400094,2026-02-06T20:13:23+00:00,28741201,60000000,0.47902001666666666
24400095,2026-02-06T20:13:35+00:00,17244514,60000000,0.28740856666666664
24400096,2026-02-06T20:13:47+00:00,23394506,59941408,0.3902895641023314
24400097,2026-02-06T20:13:59+00:00,47325775,59999943,0.7887636659921493
24400098,2026-02-06T20:14:11+00:00,5288789,60000000,0.08814648333333333
24400099,2026-02-06T20:14:23+00:00,5211513,60000000,0.08685855
24400100,2026-02-06T20:14:35+00:00,59892002,60000000,0.9982000333333333
24400101,2026-02-06T20:14:47+00:00,44311335,60000000,0.73852225
24400102,2026-02-06T20:14:59+00:00,38213807,60000000,0.6368967833333333
24400103,2026-02-06T20:15:11+00:00,37768616,60000000,0.6294769333333333
24400104,2026-02-06T20:15:23+00:00,31564551,60000000,0.52607585
24400105,2026-02-06T20:15:35+00:00,42409749,60000000,0.70682915
24400106,2026-02-06T20:15:47+00:00,18287339,60000000,0.3047889833333333
24400107,2026-02-06T20:15:59+00:00,16049914,60000000,0.26749856666666666
24400108,2026-02-06T20:16:11+00:00,25364475,60000000,0.42274125
24400109,2026-02-06T20:16:23+00:00,8484809,60000000,0.14141348333333334
24400110,2026-02-06T20:16:35+00:00,39667406,60000000,0.6611234333333333
24400111,2026-02-06T20:16:47+00:00,18838506,60000000,0.3139751
24400112,2026-02-06T20:16:59+00:00,21595899,60000000,0.35993165
24400113,2026-02-06T20:17:11+00:00,12332899,60000000,0.20554831666666668
24400114,2026-02-06T20:17:23+00:00,21039894,60000000,0.3506649
24400115,2026-02-06T20:17:35+00:00,32156520,60000000,0.535942
24400116,2026-02-06T20:17:47+00:00,52876929,60000000,0.88128215
24400117,2026-02-06T20:17:59+00:00,25217665,60000000,0.42029441666666667
24400118,2026-02-06T20:18:11+00:00,50019541,60000000,0.8336590166666666
24400119,2026-02-06T20:18:23+00:00,36455099,60000000,0.6075849833333333
24400120,2026-02-06T20:18:35+00:00,23898805,60000000,0.39831341666666664
24400121,2026-02-06T20:18:47+00:00,34779836,60000000,0.5796639333333333
24400122,2026-02-06T20:18:59+00:00,27408824,60000000,0.45681373333333336
24400123,2026-02-06T20:19:11+00:00,18491947,60000000,0.30819911666666666
24400124,2026-02-06T20:19:23+00:00,11687326,60000000,0.19478876666666667
24400125,2026-02-06T20:19:35+00:00,56882634,60000000,0.9480439
24400126,2026-02-06T20:19:47+00:00,17504358,60000000,0.2917393
24400127,2026-02-06T20:19:59+00:00,32691182,60000000,0.5448530333333333
24400128,2026-02-06T20:20:11+00:00,14315627,59941408,0.23882700586546116
24400129,2026-02-06T20:20:23+00:00,50068214,59999943,0.8344710260808081
24400130,2026-02-06T20:20:35+00:00,33417300,60000000,0.556955
24400131,2026-02-06T20:20:47+00:00,29354815,60000000,0.48924691666666664
24400132,2026-02-06T20:20:59+00:00,31169151,60000000,0.51948585
24400133,2026-02-06T20:21:11+00:00,26432337,60000000,0.44053895
24400134,2026-02-06T20:21:23+00:00,22941108,60000000,0.3823518
24400135,2026-02-06T20:21:35+00:00,9306859,60000000,0.15511431666666667
24400136,2026-02-06T20:21:47+00:00,57649436,60000000,0.9608239333333334
24400137,2026-02-06T20:21:59+00:00,12391381,60000000,0.20652301666666667
24400138,2026-02-06T20:22:11+00:00,46681488,60000000,0.7780248
24400139,2026-02-06T20:22:23+00:00,32804659,60000000,0.5467443166666667
24400140,2026-02-06T20:22:35+00:00,7668699,60000000,0.12781165
24400141,2026-02-06T20:22:47+00:00,29586691,60000000,0.4931115166666667
24400142,2026-02-06T20:22:59+00:00,46162315,60000000,0.7693719166666667
24400143,2026-02-06T20:23:11+00:00,21323318,60000000,0.3553886333333333
24400144,2026-02-06T20:23:23+00:00,6673328,60000000,0.11122213333333333
24400145,2026-02-06T20:23:35+00:00,25282508,60000000,0.4213751333333333
24400146,2026-02-06T20:23:47+00:00,10009731,60000000,0.16682885
24400147,2026-02-06T20:23:59+00:00,59982655,60000000,0.9997109166666667
24400148,2026-02-06T20:24:11+00:00,20724867,60000000,0.34541445
24400149,2026-02-06T20:24:23+00:00,59979675,60000000,0.99966125
24400150,2026-02-06T20:24:35+00:00,52710452,60000000,0.8785075333333333
24400151,2026-02-06T20:24:47+00:00,18669770,60000000,0.31116283333333333
24400152,2026-02-06T20:24:59+00:00,29860620,60000000,0.497677
24400153,2026-02-06T20:25:11+00:00,26205178,60000000,0.4367529666666667
24400154,2026-02-06T20:25:23+00:00,25331463,59941408,0.4226037366356159
24400155,2026-02-06T20:25:35+00:00,30286107,59999943,0.504768929530483
24400156,2026-02-06T20:25:47+00:00,16470855,59941351,0.27478284565191063
24400157,2026-02-06T20:25:59+00:00,43425584,59999886,0.7237611084794394
24400158,2026-02-06T20:26:11+00:00,31523149,60000000,0.5253858166666666
24400159,2026-02-06T20:26:23+00:00,52910631,60000000,0.88184385
24400160,2026-02-06T20:26:35+00:00,7726651,60000000,0.12877751666666667
24400161,2026-02-06T20:26:47+00:00,3067098,60000000,0.0511183
24400162,2026-02-06T20:26:59+00:00,59954362,60000000,0.9992393666666667
24400163,2026-02-06T20:27:11+00:00,59976334,60000000,0.9996055666666667
24400164,2026-02-06T20:27:23+00:00,34438993,60000000,0.5739832166666666
24400165,2026-02-06T20:27:35+00:00,29083692,60000000,0.4847282
24400166,2026-02-06T20:27:47+00:00,32774571,60000000,0.54624285
24400167,2026-02-06T20:27:59+00:00,29910364,60000000,0.4985060666666667
24400168,2026-02-06T20:28:11+00:00,23997535,60000000,0.39995891666666666
24400169,2026-02-06T20:28:23+00:00,29183436,60000000,0.4863906
24400170,2026-02-06T20:28:35+00:00,16837755,60000000,0.28062925
24400171,2026-02-06T20:28:47+00:00,6157832,60000000,0.10263053333333333
24400172,2026-02-06T20:28:59+00:00,37360759,59941408,0.6232879781535996
24400173,2026-02-06T20:29:11+00:00,36195190,59999943,0.6032537397577195
24400174,2026-02-06T20:29:23+00:00,12658004,60000000,0.21096673333333332
24400175,2026-02-06T20:29:35+00:00,59869398,60000000,0.9978233
24400176,2026-02-06T20:29:47+00:00,35254227,60000001,0.5875704402071593
24400177,2026-02-06T20:29:59+00:00,29827530,60000000,0.4971255
24400178,2026-02-06T20:30:11+00:00,42834201,60000000,0.71390335
24400179,2026-02-06T20:30:23+00:00,26586222,60000000,0.4431037
24400180,2026-02-06T20:30:35+00:00,16149775,60000000,0.26916291666666664
24400181,2026-02-06T20:30:47+00:00,31293615,60000000,0.52156025
24400182,2026-02-06T20:30:59+00:00,22540279,60000000,0.37567131666666664
24400183,2026-02-06T20:31:11+00:00,36231772,60000000,0.6038628666666667
24400184,2026-02-06T20:31:23+00:00,32949503,60000000,0.5491583833333333
24400185,2026-02-06T20:31:35+00:00,18916456,60000000,0.3152742666666667
24400186,2026-02-06T20:31:47+00:00,36665965,60000000,0.6110994166666667
24400187,2026-02-06T20:31:59+00:00,28041623,60000000,0.46736038333333335
24400188,2026-02-06T20:32:11+00:00,15797281,60000000,0.2632880166666667
24400189,2026-02-06T20:32:23+00:00,43464859,60000000,0.7244143166666667
24400190,2026-02-06T20:32:35+00:00,47793810,60000000,0.7965635
24400191,2026-02-06T20:32:47+00:00,37762003,60000000,0.6293667166666667
24400192,2026-02-06T20:32:59+00:00,19343638,60000000,0.32239396666666664
24400193,2026-02-06T20:33:11+00:00,21445898,60000000,0.35743163333333333
24400194,2026-02-06T20:33:23+00:00,42254957,60000000,0.7042492833333334
24400195,2026-02-06T20:33:35+00:00,27778244,60000000,0.46297073333333333
24400196,2026-02-06T20:33:47+00:00,38082441,60000000,0.63470735
24400197,2026-02-06T20:33:59+00:00,9733650,60000000,0.1622275
24400198,2026-02-06T20:34:11+00:00,24770782,60000000,0.4128463666666667
24400199,2026-02-06T20:34:23+00:00,8446854,60000000,0.1407809
24400200,2026-02-06T20:34:35+00:00,34692844,59941408,0.5787792639105174
24400201,2026-02-06T20:34:47+00:00,45861039,59999943,0.7643513761338073
24400202,2026-02-06T20:34:59+00:00,28557557,60000000,0.4759592833333333
24400203,2026-02-06T20:35:11+00:00,48392762,60000000,0.8065460333333333
24400204,2026-02-06T20:35:23+00:00,17411871,60000000,0.29019785
24400205,2026-02-06T20:35:35+00:00,1140266,60000000,0.019004433333333334
24400206,2026-02-06T20:35:47+00:00,35667362,60000000,0.5944560333333333
24400207,2026-02-06T20:35:59+00:00,43801900,60000000,0.7300316666666666
24400208,2026-02-06T20:36:11+00:00,25524421,60000000,0.4254070166666667
24400209,2026-02-06T20:36:23+00:00,40491521,60000000,0.6748586833333333
24400210,2026-02-06T20:36:35+00:00,13315787,59941408,0.22214671700738162
24400211,2026-02-06T20:36:47+00:00,34806406,59999943,0.5801073177686186
24400212,2026-02-06T20:36:59+00:00,41822326,60000000,0.6970387666666666
24400213,2026-02-06T20:37:11+00:00,50524218,60000000,0.8420703
24400214,2026-02-06T20:37:23+00:00,15906796,60000000,0.2651132666666667
24400215,2026-02-06T20:37:35+00:00,59940413,59941408,0.9999834004566592
24400216,2026-02-06T20:37:47+00:00,58943705,59999943,0.9823960166095491
24400217,2026-02-06T20:37:59+00:00,59969725,60000000,0.9994954166666666
24400218,2026-02-06T20:38:11+00:00,6096789,60000000,0.10161315
24400219,2026-02-06T20:38:23+00:00,34652395,60000000,0.5775399166666667
24400220,2026-02-06T20:38:35+00:00,12725658,60000000,0.2120943
24400221,2026-02-06T20:38:47+00:00,29182527,60000000,0.48637545
24400222,2026-02-06T20:38:59+00:00,27538300,60000000,0.45897166666666667
24400223,2026-02-06T20:39:11+00:00,31568699,60000000,0.5261449833333334
24400224,2026-02-06T20:39:23+00:00,59994282,60000000,0.9999047
24400225,2026-02-06T20:39:35+00:00,25022093,60000000,0.41703488333333333
24400226,2026-02-06T20:39:47+00:00,31859826,60000000,0.5309971
24400227,2026-02-06T20:39:59+00:00,59989943,60000000,0.9998323833333334
24400228,2026-02-06T20:40:11+00:00,9277557,60000000,0.15462595
24400229,2026-02-06T20:40:23+00:00,19841797,60000000,0.33069661666666667
24400230,2026-02-06T20:40:35+00:00,59471856,60000000,0.9911976
24400231,2026-02-06T20:40:47+00:00,22800056,60000000,0.38000093333333335
24400232,2026-02-06T20:40:59+00:00,56093838,60000000,0.9348973
24400233,2026-02-06T20:41:11+00:00,11315614,60000000,0.18859356666666666
24400234,2026-02-06T20:41:23+00:00,44994808,60000000,0.7499134666666667
24400235,2026-02-06T20:41:35+00:00,38282058,60000000,0.6380343
24400236,2026-02-06T20:41:47+00:00,19349762,60000000,0.3224960333333333
24400237,2026-02-06T20:41:59+00:00,13161881,60000000,0.21936468333333334
24400238,2026-02-06T20:42:11+00:00,51270683,59941408,0.8553466578562853
24400239,2026-02-06T20:42:23+00:00,10737857,59882873,0.17931432581733345
24400240,2026-02-06T20:42:35+00:00,22923659,59941351,0.382434806983246
24400241,2026-02-06T20:42:47+00:00,18639562,59999886,0.3106599569205848
24400242,2026-02-06T20:42:59+00:00,22371402,60000000,0.3728567
24400243,2026-02-06T20:43:11+00:00,12329756,60000000,0.20549593333333332
24400244,2026-02-06T20:43:23+00:00,59081570,60000000,0.9846928333333334
24400245,2026-02-06T20:43:35+00:00,55811165,60000000,0.9301860833333333
24400246,2026-02-06T20:43:47+00:00,27214609,60000000,0.45357681666666666
24400247,2026-02-06T20:43:59+00:00,15075465,60000000,0.25125775
24400248,2026-02-06T20:44:11+00:00,18684977,60000000,0.3114162833333333
24400249,2026-02-06T20:44:23+00:00,16339615,60000000,0.27232691666666664
24400250,2026-02-06T20:44:35+00:00,33807452,59941408,0.5640083062446581
24400251,2026-02-06T20:44:47+00:00,41097816,59999943,0.6849642507160382
24400252,2026-02-06T20:44:59+00:00,37050322,60000000,0.6175053666666667
24400253,2026-02-06T20:45:11+00:00,16805206,60000000,0.28008676666666665
24400254,2026-02-06T20:45:23+00:00,45146123,60000000,0.7524353833333334
24400255,2026-02-06T20:45:35+00:00,38566135,60000000,0.6427689166666667
24400256,2026-02-06T20:45:47+00:00,24302205,60000000,0.40503675
24400257,2026-02-06T20:45:59+00:00,21110879,60000000,0.35184798333333334
24400258,2026-02-06T20:46:11+00:00,43145532,60000000,0.7190922
24400259,2026-02-06T20:46:23+00:00,6837017,60000000,0.11395028333333333
24400260,2026-02-06T20:46:35+00:00,45841693,60000000,0.7640282166666666
24400261,2026-02-06T20:46:47+00:00,21665647,60000000,0.3610941166666667
24400262,2026-02-06T20:46:59+00:00,34277763,60000000,0.57129605
24400263,2026-02-06T20:47:11+00:00,21263054,60000000,0.35438423333333335
24400264,2026-02-06T20:47:23+00:00,4847573,60000000,0.08079288333333333
24400265,2026-02-06T20:47:35+00:00,15658475,60000000,0.26097458333333334
24400266,2026-02-06T20:47:47+00:00,59991371,60000000,0.9998561833333334
24400267,2026-02-06T20:47:59+00:00,41247039,60000000,0.68745065
24400268,2026-02-06T20:48:11+00:00,17419650,60000000,0.2903275
24400269,2026-02-06T20:48:23+00:00,3806493,60000000,0.06344155
24400270,2026-02-06T20:48:35+00:00,50028908,60000000,0.8338151333333333
24400271,2026-02-06T20:48:47+00:00,42962514,59941408,0.7167418222808514
24400272,2026-02-06T20:48:59+00:00,20990939,59999943,0.34984931569018324
24400273,2026-02-06T20:49:11+00:00,36332365,60000000,0.6055394166666667
24400274,2026-02-06T20:49:23+00:00,34175486,60000000,0.5695914333333333
24400275,2026-02-06T20:49:35+00:00,37558150,60000000,0.6259691666666667
24400276,2026-02-06T20:49:47+00:00,27153234,60000000,0.4525539
24400277,2026-02-06T20:49:59+00:00,27240691,60000000,0.45401151666666667
24400278,2026-02-06T20:50:11+00:00,29284915,60000000,0.48808191666666667
24400279,2026-02-06T20:50:23+00:00,39197340,60000000,0.653289
24400280,2026-02-06T20:50:35+00:00,12851271,60000000,0.21418785
24400281,2026-02-06T20:50:47+00:00,43170781,60000000,0.7195130166666667
24400282,2026-02-06T20:50:59+00:00,29328785,59941408,0.4892908921992623
24400283,2026-02-06T20:51:11+00:00,39846820,59999943,0.6641142975752493
24400284,2026-02-06T20:51:23+00:00,21773295,60000000,0.36288825
24400285,2026-02-06T20:51:35+00:00,28442799,60000000,0.47404665
24400286,2026-02-06T20:51:47+00:00,27838161,60000000,0.46396935
24400287,2026-02-06T20:51:59+00:00,32404767,60000000,0.54007945
24400288,2026-02-06T20:52:11+00:00,27965123,60000000,0.4660853833333333
24400289,2026-02-06T20:52:23+00:00,7946460,60000000,0.132441
24400290,2026-02-06T20:52:35+00:00,51909669,60000000,0.86516115
24400291,2026-02-06T20:52:47+00:00,27394102,60000000,0.45656836666666667
24400292,2026-02-06T20:52:59+00:00,32307072,60000000,0.5384512
24400293,2026-02-06T20:53:11+00:00,30712088,60000000,0.5118681333333334
24400294,2026-02-06T20:53:23+00:00,26118485,59941408,0.4357335917100913
24400295,2026-02-06T20:53:35+00:00,27245243,59999943,0.4540878147167573
24400296,2026-02-06T20:53:47+00:00,35279141,59941351,0.5885609918935594
24400297,2026-02-06T20:53:59+00:00,24688896,59999886,0.41148238181652547
24400298,2026-02-06T20:54:11+00:00,27715173,59941294,0.462371950128404
24400299,2026-02-06T20:54:23+00:00,20320647,59882759,0.3393405270455224
24400300,2026-02-06T20:54:35+00:00,37414542,59941237,0.6241870183626674
24400301,2026-02-06T20:54:47+00:00,25328691,59999772,0.4221464541565258
24400302,2026-02-06T20:54:59+00:00,4925527,60000000,0.08209211666666667
24400303,2026-02-06T20:55:11+00:00,49189618,60000000,0.8198269666666667
24400304,2026-02-06T20:55:23+00:00,27844779,60000000,0.46407965
24400305,2026-02-06T20:55:35+00:00,12102780,60000000,0.201713
24400306,2026-02-06T20:55:47+00:00,59882907,60000000,0.99804845
24400307,2026-02-06T20:55:59+00:00,40544306,60000000,0.6757384333333334
24400308,2026-02-06T20:56:11+00:00,34158493,60000000,0.5693082166666666
24400309,2026-02-06T20:56:23+00:00,20902816,60000000,0.34838026666666666
24400310,2026-02-06T20:56:35+00:00,51068124,60000000,0.8511354
24400311,2026-02-06T20:56:47+00:00,35038522,60000000,0.5839753666666667
24400312,2026-02-06T20:56:59+00:00,16248451,60000000,0.2708075166666667
24400313,2026-02-06T20:57:11+00:00,41559041,60000000,0.6926506833333334
24400314,2026-02-06T20:57:23+00:00,11675219,60000000,0.19458698333333332
24400315,2026-02-06T20:57:35+00:00,11604127,60000000,0.19340211666666668
24400316,2026-02-06T20:57:47+00:00,37943062,60000000,0.6323843666666666
24400317,2026-02-06T20:57:59+00:00,49454479,60000000,0.8242413166666667
24400318,2026-02-06T20:58:11+00:00,33367897,60000000,0.5561316166666667
24400319,2026-02-06T20:58:23+00:00,31899361,60000000,0.5316560166666666
24400320,2026-02-06T20:58:35+00:00,22973895,60000000,0.38289825
24400321,2026-02-06T20:58:47+00:00,59735006,60000000,0.9955834333333333
24400322,2026-02-06T20:58:59+00:00,17275092,60000000,0.2879182
24400323,2026-02-06T20:59:11+00:00,5149766,60000000,0.08582943333333333
24400324,2026-02-06T20:59:23+00:00,55498990,60000000,0.9249831666666667
24400325,2026-02-06T20:59:35+00:00,11118590,60000000,0.18530983333333334
24400326,2026-02-06T20:59:47+00:00,22782808,60000000,0.37971346666666667
24400327,2026-02-06T20:59:59+00:00,11525890,60000000,0.19209816666666665
24400328,2026-02-06T21:00:11+00:00,21325895,59941408,0.35577901339921814
24400329,2026-02-06T21:00:23+00:00,15683396,59999943,0.2613901816540059
24400330,2026-02-06T21:00:35+00:00,59711215,60000000,0.9951869166666667
24400331,2026-02-06T21:00:47+00:00,36551577,60000000,0.60919295
24400332,2026-02-06T21:00:59+00:00,52895117,60000000,0.8815852833333333
24400333,2026-02-06T21:01:11+00:00,43295553,60000000,0.72159255
24400334,2026-02-06T21:01:23+00:00,15885735,60000000,0.26476225
24400335,2026-02-06T21:01:35+00:00,11682690,60000000,0.1947115
24400336,2026-02-06T21:01:47+00:00,7720665,60000000,0.12867775
24400337,2026-02-06T21:01:59+00:00,59725884,60000000,0.9954314
24400338,2026-02-06T21:02:11+00:00,59866510,60000000,0.9977751666666667
24400339,2026-02-06T21:02:23+00:00,29209051,60000000,0.48681751666666667
24400340,2026-02-06T21:02:35+00:00,51970044,60000000,0.8661674
24400341,2026-02-06T21:02:47+00:00,40250970,59941408,0.6715052472574552
24400342,2026-02-06T21:02:59+00:00,38999360,59999943,0.6499899508237866
24400343,2026-02-06T21:03:11+00:00,18545802,60000000,0.3090967
24400344,2026-02-06T21:03:23+00:00,26164475,60000000,0.4360745833333333
24400345,2026-02-06T21:03:35+00:00,39193682,60000000,0.6532280333333333
24400346,2026-02-06T21:03:47+00:00,21004115,60000000,0.35006858333333335
24400347,2026-02-06T21:03:59+00:00,6986022,60000000,0.1164337
24400348,2026-02-06T21:04:11+00:00,32106561,60000000,0.53510935
24400349,2026-02-06T21:04:23+00:00,10743176,60000000,0.17905293333333333
24400350,2026-02-06T21:04:35+00:00,54025884,60000000,0.9004314
24400351,2026-02-06T21:04:47+00:00,45228194,60000000,0.7538032333333333
24400352,2026-02-06T21:04:59+00:00,20041768,60000000,0.33402946666666666
24400353,2026-02-06T21:05:11+00:00,15487658,60000000,0.25812763333333333
24400354,2026-02-06T21:05:23+00:00,49388482,60000000,0.8231413666666667
24400355,2026-02-06T21:05:35+00:00,22299917,60000000,0.3716652833333333
24400356,2026-02-06T21:05:47+00:00,13369200,60000000,0.22282
24400357,2026-02-06T21:05:59+00:00,26684600,60000000,0.4447433333333333
24400358,2026-02-06T21:06:11+00:00,35115730,60000000,0.5852621666666666
24400359,2026-02-06T21:06:23+00:00,5333361,60000000,0.08888935
24400360,2026-02-06T21:06:35+00:00,54395613,60000000,0.90659355
24400361,2026-02-06T21:06:47+00:00,49130814,60000000,0.8188469
24400362,2026-02-06T21:06:59+00:00,17036607,60000000,0.28394345
24400363,2026-02-06T21:07:11+00:00,34330193,60000000,0.5721698833333333
24400364,2026-02-06T21:07:23+00:00,53580239,59941408,0.893876883906364
24400365,2026-02-06T21:07:35+00:00,51234834,59999943,0.8539147112189757
24400366,2026-02-06T21:07:47+00:00,6516874,60000000,0.10861456666666666
24400367,2026-02-06T21:07:59+00:00,13988311,60000000,0.23313851666666666
24400368,2026-02-06T21:08:11+00:00,9766506,60000000,0.1627751
24400369,2026-02-06T21:08:23+00:00,58997246,60000000,0.9832874333333333
24400370,2026-02-06T21:08:35+00:00,42578611,60000000,0.7096435166666667
24400371,2026-02-06T21:08:47+00:00,35474385,59941408,0.5918176796914747
24400372,2026-02-06T21:08:59+00:00,27633422,59999943,0.46055747086293064
24400373,2026-02-06T21:09:11+00:00,27829201,60000000,0.46382001666666667
24400374,2026-02-06T21:09:23+00:00,17720800,60000000,0.29534666666666665
24400375,2026-02-06T21:09:35+00:00,28342392,60000000,0.4723732
24400376,2026-02-06T21:09:47+00:00,22038417,60000000,0.36730695
24400377,2026-02-06T21:09:59+00:00,32434519,60000000,0.5405753166666667
24400378,2026-02-06T21:10:11+00:00,23637828,60000000,0.3939638
24400379,2026-02-06T21:10:23+00:00,25407143,60000000,0.42345238333333335
24400380,2026-02-06T21:10:35+00:00,48756162,60000000,0.8126027
24400381,2026-02-06T21:10:47+00:00,13930524,60000000,0.2321754
24400382,2026-02-06T21:10:59+00:00,9242959,60000000,0.15404931666666666
24400383,2026-02-06T21:11:11+00:00,39191116,60000000,0.6531852666666667
